Local time,Open,High,Low,Close,Volume
06.02.2013 00:00:00.000 GMT-0000,5.47514,5.50417,5.47038,5.49676,77713.7109
07.02.2013 00:00:00.000 GMT-0000,5.49676,5.53408,5.47592,5.52584,91357.1563
08.02.2013 00:00:00.000 GMT-0000,5.52584,5.54807,5.50858,5.53648,71792.1094
09.02.2013 00:00:00.000 GMT-0000,5.53648,5.53648,5.53648,5.53648,0
10.02.2013 00:00:00.000 GMT-0000,5.53515,5.53764,5.52836,5.53670,1530.54
11.02.2013 00:00:00.000 GMT-0000,5.53675,5.53728,5.49700,5.50261,67290.2969
12.02.2013 00:00:00.000 GMT-0000,5.50261,5.51635,5.47980,5.48398,69277.5938
13.02.2013 00:00:00.000 GMT-0000,5.48398,5.49389,5.45588,5.47766,79089.8828
14.02.2013 00:00:00.000 GMT-0000,5.47759,5.55457,5.47532,5.54206,85753.3438
15.02.2013 00:00:00.000 GMT-0000,5.54206,5.56686,5.52975,5.54098,77500.7891
16.02.2013 00:00:00.000 GMT-0000,5.54098,5.54098,5.54098,5.54098,0
17.02.2013 00:00:00.000 GMT-0000,5.54947,5.55329,5.54473,5.55177,1407.01
